chapter,question_number,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation
General Navigation,4559,Which of the following lists all the methods that can be used to enter 'Created Waypoints' into the CDU of a B737-400 Electronic Flight Instrument System?,"Identifier bearing/distance, place bearing/place bearing, along-track displacement, latitude and longitude","Identifier bearing/distance, place bearing/place distance, along/across-track displacement, latitude and longitude","Identifier bearing/distance, place bearing/place bearing, latitude and longitude, waypoint name","Identifier bearing/distance, place distance/place distance, along-track displacement, latitude and longitude",A,"Pilot-defined (created) waypoints can be input via: place-bearing-distance (PBD), place-bearing/place-bearing (PB/PB) intersections, along-track displacement (ATD), and direct latitude and longitude coordinates."
General Navigation,4560,Which FMC/CDU page normally appears on initial power application to the B737-400 Electronic Flight Instrument System?,IDENT,INITIAL,POS INIT,PERF INIT,A,"On initial power application, the FMC automatically displays the Identification (IDENT) page, which allows verification of the active navigation database cycle."
General Navigation,4561,Which of the following lists the first three pages of the FMC/CDU normally used to enter data on initial start-up of the B737-400 Electronic Flight Instrument System?,IDENT - POS INIT - RTE,POS INIT - RTE - IDENT,IDENT - RTE - DEPARTURE,POS INIT - RTE - DEPARTURE,A,"The standard initialization sequence for the B737-400 FMC involves checking aircraft data on IDENT, entering coordinates on POS INIT, and defining the flight plan on the RTE page."
General Navigation,4562,"With reference to inertial navigation systems, a TAS input is:",required to provide a W/V read out,not required,required for Polar navigation,required for rhumb line navigation,A,"An INS measures ground acceleration and integrates it to find Groundspeed and Track. To compute the wind velocity (W/V), it must vectorially compare its calculated GS/Track with True Airspeed (TAS) and Heading inputs from the air data computer."
General Navigation,4563,The platform of an inertial navigation system (INS) is maintained at right angles to the local vertical by applying corrections for the effects of:,"aircraft manoeuvres, earth rotation, transport wander and coriolis","gyroscopic inertia, earth rotation and real drift","vertical velocities, earth precession, centrifugal forces and transport drift","movement in the yawing plane, secondary precession and pendulous oscillation",A,"To keep the platform aligned with the local gravity vertical as the aircraft moves over the curved Earth, the INS computer continuously applies torque corrections to the gyroscopes to compensate for Earth rotation, transport wander, coriolis acceleration, and aircraft maneuver accelerations."
General Navigation,4564,"Some inertial reference and navigation systems are known as """"strapdown"""". This means that:",the gyroscopes and accelerometers become part of the unit's fixture to the aircraft structure,"only the gyros, and not the accelerometers, become part of the unit's fixture to the aircraft structure",gyros and accelerometers are mounted on a stabilised platform in the aircraft,gyros and accelerometers need satellite information input to obtain a vertical reference,A,"A strapdown inertial system does not use a gimballed mechanical platform. Instead, the sensor gyros and accelerometers are rigidly attached (strapped down) directly to the aircraft structure, and a computer mathematically tracks the attitude changes."
General Navigation,4565,"In order to maintain an accurate vertical using a pendulous system, an aircraft inertial platform incorporates a device:",with damping and a period of 84.4 MIN,without damping and a period of 84.4 MIN,without damping and a period of 84.4 SEC,with damping and a period of 84.4 SEC,A,"To prevent horizontal accelerations from causing errors in the local vertical reference, the platform is Schuler-tuned to behave like a pendulum with a length equal to the Earth's radius, which has a natural period of 84.4 minutes."
General Navigation,4566,The term drift refers to the wander of the axis of a gyro in:,the horizontal plane,the vertical plane,the vertical and horizontal plane,any plane,A,Gyro drift is defined as the wander or change in orientation of the spin axis of a gyroscope in the horizontal plane.
General Navigation,4567,The resultant of the first integration from the north/south accelerometer of an inertial navigation system (INS) in the NAV MODE is:,velocity along the local meridian,groundspeed,change latitude,latitude,A,Accelerometers measure acceleration. Integrating N/S acceleration once with respect to time yields the velocity along the north-south direction (velocity along the local meridian).
General Navigation,4568,Double integration of the output from the east/west accelerometer of an inertial navigation system (INS) in the NAV MODE give:,distance east/west,vehicle longitude,distance north/south,velocity east/west,A,The first integration of the E/W accelerometer output yields the E/W velocity. The second integration yields the distance traveled E/W (departure).
General Navigation,4569,"In an Inertial Navigation System (INS), Ground Speed (GS) is calculated:",by integrating measured acceleration,from TAS and W/V from Air Data Computer (ADC),from TAS and W/V from RNAV data,by integrating gyro precession in N/S and E/W directions respectively,A,"Ground Speed is calculated by vectorially combining the N/S and E/W velocities, which are computed by integrating the acceleration values measured by the system's horizontal accelerometers."
General Navigation,4570,"One of the errors inherent in a ring laser gyroscope occurs at low input rotation rates tending towards zero when a phenomenon known as 'lock-in' is experienced. What is the name of the technique, effected by means of a piezo-electric motor, that is used to correct this error?",dither,cavity rotation,zero drop,beam lock,A,"At very low rotation rates, the two counter-rotating laser beams in a ring laser gyro synchronize and lock frequency, preventing rotation measurement. This lock-in error is prevented by vibrating the gyro at a high frequency using a piezo-electric dither motor."
General Navigation,4571,The resultant of the first integration of the output from the east/west accelerometer of an inertial navigation system (INS) in NAV MODE is:,velocity along the local parallel of latitude,change of longitude,vehicle longitude,departure,A,"Integrating the output of the east/west accelerometer once yields the velocity in the east-west direction, which is the velocity along the local parallel of latitude."
General Navigation,4572,"Which of the following lists, which compares an Inertial Reference System that utilises Ring Laser Gyroscopes (RLG) instead of conventional gyroscopes, is completely correct?",There is little or no 'spin up' time and it is insensitive to gravitational ('g') forces,The platform is kept stable relative to the earth mathematically rather than mechanically but it has a longer 'spin up' time,It does not suffer from 'lock in' error and it is insensitive to gravitational ('g') forces,There is little or no 'spin up' time and it does not suffer from 'lock in' error,A,"Ring Laser Gyros (RLGs) have no moving parts. Consequently, they do not require 'spin up' time, and they are not affected by gravitational forces (g-sensitive drift) that cause errors in mechanical gyroscopes."
General Navigation,4573,The principle of 'Schuler Tuning' as applied to the operation of Inertial Navigation Systems/ Inertial Reference Systems is applicable to:,both gyro-stabilised platform and 'strapdown' systems,only gyro-stabilised systems,both gyro-stabilised and laser gyro systems but only when operating in the non 'strapdown' mode,only to 'strapdown' laser gyro systems,A,"Schuler tuning is a fundamental mathematical or mechanical tuning requirement to keep the vertical sensor axis aligned with gravity as the aircraft moves over the curved Earth, and it applies to both gimballed (gyro-stabilized) and strapdown inertial systems."
General Navigation,4574,What additional information is required to be input to an Inertial Navigation System (INS) in order to obtain an W/V readout?,TAS,IAS,Altitude and OAT,Mach Number,A,"The INS calculates the aircraft's ground track and GS. To compute the wind vector, it must compare this ground vector with a heading and True Airspeed (TAS) vector input."
General Navigation,4575,What is the name given to an Inertial Reference System (IRS) which has the gyros and accelerometers as part of the unit's fixture to the aircraft structure?,Strapdown,Rigid,Solid state,Ring laser,A,A strapdown system features inertial sensors that are mounted directly to the aircraft frame without a gimballed mechanical platform.
General Navigation,4576,During initial alignment an inertial navigation system is north aligned by inputs from:,horizontal accelerometers and the east gyro,the aircraft remote reading compass system,computer matching of measured gravity magnitude to gravity magnitude of initial alignment,vertical accelerometers and the north gyro,A,"During the alignment process (gyro-compassing), the system aligns to true north by using the east gyro to detect Earth rotation. If the system is not aligned with north, the Earth's rotation causes a tilt, which is corrected until the east gyro detects no tilt component."
General Navigation,4577,During the initial alignment of an inertial navigation system (INS) the equipment:,will not accept a 10° error in initial latitude but will accept a 10° error in initial longitude,will accept a 10° error in initial latitude but will not accept a 10° error in initial longitude,will not accept a 10° error in initial latitude or initial longitude,will accept a 10° error in initial latitude and initial longitude,A,"During alignment, the system measures Earth's rotation to determine its latitude. It will reject an initial latitude input that differs from its measured latitude. However, it has no way of measuring longitude directly, so it will accept a longitude error."
General Navigation,4578,Which of the following statement is correct concerning gyro-compassing of an inertial navigation system (INS)?,Gyro-compassing of an INS is not possible in flight because it cannot differentiate between movement induced and misalignment induced accelerations.,Gyro-compassing of an INS is possible in flight because it can differentiate between movement induced and misalignment induced accelerations.,Gyro-compassing of an INS is possible in flight because it cannot differentiate between movement induced and misalignment induced accelerations.,Gyro-compassing of an INS is not possible in flight because it can differentiate between movement induced and misalignment induced accelerations.,A,"Gyro-compassing requires the aircraft to be completely stationary so that the accelerometers and gyros can measure only gravity and the Earth's rotation. In flight, aircraft maneuvers and accelerations swamp these signals, making gyro-compassing impossible."
General Navigation,4579,Which of the following statements concerning the loss of alignment by an Inertial Reference System (IRS) in flight is correct?,"The navigation mode, including present position and ground speed outputs, is inoperative for the remainder of the flight",The IRS has to be coupled to the remaining serviceable system and a realignment carried out in flight,The mode selector has to be rotated to ATT then back through ALIGN to NAV in order to obtain an in-flight realignment,It is not usable in any mode and must be shut down for the rest of the flight,A,"Once an IRS loses its alignment in flight, it cannot be realigned to true north while moving. Consequently, navigation guidance, position, and groundspeed outputs are lost for the rest of the flight."
General Navigation,4580,"The alignment time, at mid-latitudes, for an Inertial Reference System using laser ring gyros is approximately:",10 MIN,20 MIN,2 MIN,5 MIN,A,Standard alignment of a Ring Laser Gyro IRS at mid-latitudes takes approximately 10 minutes (longer at high latitudes due to the reduced horizontal component of Earth rotation).
General Navigation,4581,Which of the following statements concerning the alignment procedure for Inertial Navigation Systems(INS)/Inertial Reference Systems (IRS) at mid-latitudes is correct?,INS/IRS can be aligned in either the ALIGN or NAV mode,INS/IRS can only be aligned in the ALIGN mode,INS/IRS can be aligned in either the ALIGN or ATT mode,INS/IRS can only be aligned in NAV mode,A,Many modern systems allow alignment to proceed while the mode selector is in either the ALIGN position or directly in the NAV position.
General Navigation,4582,"A pilot accidently turning OFF the INS in flight, and then turns it back ON a few moments later. Following this incident:",it can only be used for attitude reference,no useful information can be obtained from the INS,everything returns to normal and is usable,the INS is usable in NAV MODE after a position update,A,"Since the INS was powered down, it lost its alignment. It cannot realign in flight, so it can only be used in ATT mode to provide basic pitch and roll attitude reference."
General Navigation,4583,"The azimuth gyro of an inertial unit has a drift of 0.01°/HR.After a flight of 12 HR with a ground speed of 500 kt, the error on the aeroplane position is approximately :",12 NM,1 NM,6 NM,60 NM,A,"Azimuth drift of 0.01°/hr accumulates to 12 * 0.01° = 0.12° after 12 hours. At 500 kt over 12 hours, the total distance is 6000 NM. The lateral position error is approximately Distance * sin(Angle) = 6000 * sin(0.12°) = 12 NM."
