chapter,question_number,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation
AGK,1054,"The opening of the doors giving access to the oxygen masks for the passengers is :1. pneumatic for the gaseous oxygen system,2. electrical for the chemical oxygen system,3. pneumatic for the chemical oxygen system,4. electrical for the gaseous oxygen system.The combination regrouping all the correct statements is:","1, 2","1, 3","2, 3","2, 4",A,"The overhead passenger service unit (PSU) doors are released automatically during decompression. For gaseous oxygen systems, the doors are typically released pneumatically by system pressure; for chemical oxygen systems, the doors are released electrically."
AGK,1055,The state in which the breathing oxygen for the cockpit of jet transport aeroplanes is stored is :,Gaseous.,Chemical compound.,Liquid.,Gaseous or chemical compound..,A,"The flight crew's oxygen supply in jet transport aircraft is stored in its high-pressure gaseous state in cylinders. This allows the diluter-demand regulator to supply 100% oxygen or a mixture on demand, which is not possible with chemical generators."
AGK,1056,If the maximum operating pressure of the oxygen system is exceeded the:,oxygen is discharged overboard via a safety plug.,oxygen becomes unusable for the passengers.,passenger oxygen masks will drop down.,oxygen bottles will explode.,A,"If the pressure inside the oxygen storage cylinders exceeds safe limits due to thermal expansion, a safety relief valve opens. This discharges the high-pressure oxygen overboard through a dedicated blowout line."
AGK,1057,The purpose of a diluter demand regulator in an oxygen system is to :,deliver oxygen flow when inhaling.,deliver oxygen flow only above FL 100.,is only recommended with smoke in the cockpit.,mix air and oxygen in a passenger oxygen mask.,A,The diluter-demand regulator used by the flight crew is designed to supply oxygen only when the user inhales (demand). It automatically dilutes the oxygen with ambient cabin air at lower altitudes and increases the oxygen concentration as cabin altitude rises.
AGK,1058,The built-in passenger oxygen system be activated by :,switching the passenger oxygen ON.,switching the diluter demand regulator ON.,opening the oxygen-bottle valves.,switching the diluter demand regulator and the passenger oxygen ON.,A,"The passenger oxygen system can be manually activated by the flight crew using a switch on the overhead panel, or it will deploy automatically when the cabin pressure altitude exceeds 14,000 feet, releasing the mask doors."
AGK,1059,The passenger oxygen mask will supply :,a mixture of cabin air and oxygen.,100 % oxygen.,a mixture of compressed air and oxygen or 100 % oxygen.,a mixture of oxygen and freon gas.,A,"The yellow passenger mask is a simple continuous-flow mask. When the user inhales, they receive a mixture of pure oxygen from the reservoir bag and ambient cabin air that enters through diluter ports in the mask."
AGK,1060,The chemical oxygen generator is a system:1. which is inexpensive2. requiring no external input3. which is lightweight4. requiring no maintenance5. with adjustable flow rate6. which is unsafeThe combination regrouping all the correct statements is:,"1, 3, 4","2, 3, 6","1, 4, 6","2, 4, 5",A,"Chemical oxygen generators are widely used for passenger systems because they are lightweight, occupy minimal space, are relatively inexpensive, and require virtually no maintenance."
AGK,1061,Consider the flight deck oxygen supply system. The purpose of the oxygen regulator (as a function of demand and altitude) is to:1. decrease oxygen pressure from 1800 PSI (in the bottles) down to about 50-75 PSI (low pressure system)2. supply pure oxygen3. supply diluted oxygen4. supply oxygen at normal pressure5. supply oxygen at emergency/positive pressure6. trigger the continuous cabin altitude warning at 10000 ft cabin altitudeThe combination regrouping all the correct statements is:,"2, 3, 4, 5","3, 4, 5, 6","1, 2, 3, 4","1, 3, 4, 6",A,"The flight deck diluter-demand regulator adjusts the oxygen supply based on cabin altitude and breathing rate. It is designed to deliver pure oxygen when selected, supply diluted oxygen mixed with cabin air, and provide oxygen at positive pressure."
AGK,1062,A public transport aircraft is operated at FL 390. The total number of oxygen dispensing units and outlets in the cabin must be at least the same as the total number of :,seats exceeded by 10%.,seats.,passengers.,passengers exceeded by 10%.,A,"Under airworthiness regulations for flight at high altitudes, the number of oxygen dispensing units (outlets and masks) in the passenger cabin must exceed the total number of passenger seats by at least 10% to ensure coverage for infants and mobile cabin crew."
AGK,1063,"A public transport aircraft has a cruising altitude of FL 390. It is fitted with individual oxygen masks for the passengers. In the event of depressurisation, the masks must be automatically released before the cabin pressure altitude exceeds:",15000 ft.,13000 ft.,12000 ft.,14000 ft.,A,"In the event of a cabin depressurization, the automatic mask deployment system in the passenger cabin must release the masks from the overhead compartments before the cabin pressure altitude reaches 14,000 feet."
AGK,1064,Above what flight level must one pilot wear an oxygen mask at all times during commercial flight.,410.,300.,250.,490.,A,"Under commercial aviation operating rules, if a pressurized aircraft is operated above Flight Level 410 (FL 410), one pilot at the controls must wear and use an oxygen mask at all times, even if the other pilot has a quick-donning mask."
AGK,1065,A diluter demand oxygen regulator :,delivers oxygen flow when inhaling.,delivers oxygen flow only above FL 100.,is only recommended for use with smoke in the cockpit.,mixes air and oxygen in a passenger oxygen mask.,A,A diluter-demand oxygen regulator is designed to deliver oxygen flow only during inhalation (demand). It also dilutes the oxygen with ambient cabin air at lower cabin altitudes to conserve the oxygen supply.
AGK,1066,A jet aircraft is certified for the carriage of 120 passengers. 42 passenger are on board and the expected Flight Level on route Paris-Alger is FL 330. The first aid oxygen to be on board at departure shall provide breathing supply for at least:,1 passenger for the entire flight after cabin depressurization at cabin altitude of more than 8000 ft.,no first aid required.,1 passenger for the entire flight after cabin depressurization at cabin altitude between 10000 and 14000 ft.,3 passengers for the entire flight after cabin depressurization at cabin altitude between 10000 and 14000 ft.,A,"Under operating regulations, first-aid (therapeutic) oxygen is required for pressurized aircraft operating above FL 250 to assist passengers who may suffer from hypoxia after a decompression. The system must provide enough oxygen for at least 2% of the passenger seats (or 1 passenger, whichever is greater) for the entire flight duration after depressurization when the cabin altitude exceeds 8,000 feet."
