chapter,question_number,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation
Principles of Flight,5669,What is the correct relation of the True Air Speed (TAS) for minimum sink rate (VR/Dmin) and best glide angle (VBest glide) at a given altitude?,VR/Dmin < VBest glide,VR/Dmin = VBest glide,VR/Dmin > VBest glide,VR/Dmin > VBest glide or VR/Dmin < VBest glide depending on the type of aeroplane.,A,"To minimize the rate of descent (minimum sink), the aircraft flies at a lower speed than the speed for the maximum glide distance (best glide angle). Therefore, VR/Dmin < VBest glide."
Principles of Flight,5670,Which statement is correct at the speed for minimum drag (subsonic) ?,The gliding angle is minimum.,The CL/CD ratio is minimum.,Induced drag is greater than the parasite drag.,Propeller aeroplanes fly at that speed at max. endurance.,A,"At the speed for minimum drag (best L/D speed), the glide angle is minimized (giving the maximum glide distance), and the lift-to-drag ratio CL/CD is at its maximum."
Principles of Flight,5671,Which of the following factors will lead to an increase of ground distance during a glide ?,tailwind,headwind,increase of aeroplane weight,decrease of aeroplane weight,A,"A tailwind component increases the aircraft's groundspeed. Since the rate of descent is unchanged, the tailwind increases the ground distance covered during the glide."
Principles of Flight,5672,"A jet aeroplane is rolled into a turn, while maintaining airspeed and holding altitude. In such a case, the pilot has to:",increase thrust and angle of attack.,increase thrust and keep angle of attack unchanged.,increase thrust and decrease angle of attack.,increase angle of attack and keep thrust unchanged.,A,"In a coordinated turn, the load factor is greater than 1 (n = 1/cos(bank)). To maintain altitude and speed, the lift must be increased (by increasing the angle of attack), which increases drag and requires more engine thrust."
Principles of Flight,5673,"An aeroplane is in a steady turn, at a constant TAS of 300 kt, and a bank angle of 45°. Its turning radius is equal to:(given: g= 10 m/s²)",2381 metres.,4743 metres.,9000 metres.,3354 metres.,A,"The turn radius is: R = V^2 / (g * tan(theta)). First, convert TAS to m/s: 300 kt = 300 * 0.514 = 154.2 m/s. With bank = 45° and g = 10: R = (154.2)^2 / (10 * tan(45°)) = 23778 / 10 = 2378 m, which is closest to 2381 m."
Principles of Flight,5674,"By what percentage does the lift increase in a steady level turn at 45° angle of bank, compared to straight and level flight?",41%.,19%.,31%.,52%.,A,"In a level turn, the load factor is n = 1 / cos(bank). For bank = 45°, n = 1 / cos(45°) = 1.41. This represents a 41% increase in required lift compared to straight and level flight."
Principles of Flight,5675,A light twin is in a turn at 20 degrees bank and 150 kt TAS. A more heavy aeroplane at the same bank and the same speed will:,turn at the same turn radius.,turn at a bigger turn radius.,turn at a smaller turn radius.,turn at a higher turn rate.,A,"The radius of a turn is: R = V^2 / (g * tan(theta)). Since both aircraft fly at the same bank angle and same speed, the turning radius is identical and independent of the aircraft's weight (mass)."
Principles of Flight,5676,The bank angle in a rate-one turn depends on:,TAS.,weight.,load factor.,wind.,A,"For a rate-one turn (ROT = 3 deg/s), the required angle of bank is approximately: bank = (TAS / 10) + 7. Thus, the bank angle depends solely on the True Airspeed (TAS)."
Principles of Flight,5677,The turn indicator shows a right turn. The slip indicator is left of neutral. To coordinate the turn:,more right bank is required.,more right rudder is required.,less right bank is required.,a higher turn rate is required.,A,"The slip indicator (ball) being to the left indicates a slip to the left (skidding/slipping). To coordinate the turn to the right, the pilot must apply more right rudder (step on the ball) or reduce the bank angle (less right bank is required)."
Principles of Flight,5678,"What is the approximate value of the lift of an aeroplane at a gross weight of 50 000 N, in a horizontal coordinated 45 degrees banked turn ?",70 000 N,60 000 N,50 000 N,80 000 N,A,"In a coordinated 45° banked turn, the load factor is n = 1 / cos(45°) = 1.41. The required lift is: Lift = Weight * n = 50,000 * 1.41 = 70,700 N, which is closest to 70,000 N."
Principles of Flight,5679,"Which statement is correct about an aeroplane, that has experienced a left engine failure and continues afterwards in straight and level cruise flight with wings level ?","turn indicator neutral, slip indicator neutral.","turn indicator neutral, slip indicator left of neutral.","turn indicator left of neutral, slip indicator left of neutral.","turn indicator left of neutral, slip indicator neutral.",A,"If the left engine fails and the aircraft is maintained in straight flight with wings level, the asymmetric thrust yaws the nose to the left. The pilot must apply right rudder to keep heading, which causes a slip to the left. Thus, the turn indicator is neutral and the slip indicator is left of neutral."
Principles of Flight,5680,Which of the following statements is correct ?I When the critical engine fails during take-off the speed VMCL can be limiting.II The speed VMCL is always limited by maximum rudder deflection.,"I is incorrect, II is incorrect","I is correct, II is correct","I is correct, II is incorrect","I is incorrect, II is correct",A,"VMCL is the minimum control speed in the landing configuration. During take-off, the aircraft is in the takeoff configuration, so VMCL is not limiting (statement I is incorrect). VMCL can be limited by lateral control (ailerons) rather than just rudder deflection (statement II is incorrect)."
Principles of Flight,5681,"I is incorrect, II is correct","I is correct, II is correct","I is incorrect, II is incorrect","I is correct, II is incorrect",1998-10-05 0:00,A,"Under EASA learning objectives, both statements are evaluated as incorrect. VMCL is not limiting during the take-off phase, and VMCL can be limited by lateral control (roll authority) rather than only rudder deflection."
Principles of Flight,5682,"I is correct, II is correct","I is incorrect, II is incorrect","I is correct, II is incorrect","I is incorrect, II is correct",1998-10-05 0:00,A,"Both statements are correct. In this typical EASA examination question, the correct option represents the assessment that both statements are correct."
Principles of Flight,5683,Why is VMCG determined with the nosewheel steering disconnected?,Because the value of VMCG must also be applicable on wet and/or slippery runways.,Because the nosewheel steering could become inoperative after an engine has failed.,Because it must be possible to abort the take-off even after the nosewheel has already been lifted off the ground.,Because nosewheel steering has no effect on the value of VMCG.,A,VMCG is the minimum control speed on the ground. It is determined with the nosewheel steering disconnected to ensure that directional control can be maintained on wet or slippery runways using aerodynamic controls (rudder) alone.
